"MetabolismID","MetabolismName","ChemicalFormula","State","Reference","Details"
"COL_HMDB0006565","Sialyl-Lewis X","C31H52N2O23","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006565"
"COL_HMDB0006568","Lewis X trisaccharide","C20H35NO15","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006568"
"COL_HMDB0006579","3-Sialyl Lewis","C31H52N2O23","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006579"
"COL_HMDB0006584","6-Sialyl-N-acetyllactosamine","C25H42N2O19","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006584"
"COL_HMDB0006605","Sialyl Lewis","C43H72N2O33","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006605"
"COL_HMDB0006627","Sialyl Lex tetra","C37H62N2O28","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006627"
"COL_HMDB0006696","Lex-lactose","C32H55NO25","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006696"
"COL_HMDB0006750","LacCer(d18:1/16:0)","C46H87NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0006750"
"COL_HMDB0007003","CPA(16:0/0:0)","C19H37O6P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007003"
"COL_HMDB0007004","CPA(18:0/0:0)","C21H41O6P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007004"
"COL_HMDB0007005","CPA(18:1(11Z)/0:0)","C21H39O6P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007005"
"COL_HMDB0007006","CPA(18:1(9Z)/0:0)","C21H39O6P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007006"
"COL_HMDB0007007","CPA(18:2(9Z,12Z)/0:0)","C21H37O6P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007007"
"COL_HMDB0007849","LysoPA(0:0/16:0)","C19H39O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007849"
"COL_HMDB0007850","LysoPA(0:0/18:0)","C21H43O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007850"
"COL_HMDB0007851","LysoPA(0:0/18:1(9Z))","C21H41O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007851"
"COL_HMDB0007852","LysoPA(0:0/18:2(9Z,12Z))","C21H39O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007852"
"COL_HMDB0007853","LysoPA(16:0/0:0)","C19H39O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007853"
"COL_HMDB0007854","LysoPA(18:0/0:0)","C21H43O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007854"
"COL_HMDB0007855","LysoPA(18:1(9Z)/0:0)","C21H41O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0007855"
"COL_HMDB0007856","LysoPA(18:2(9Z,12Z)/0:0)","C21H39O7P","['Solid']","PubMed:26848182 ","https://hmdb.ca/metabolites/HMDB0007856"
"COL_HMDB0011110","Hydrogen selenide","H2Se","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011110"
"COL_HMDB0011119","Selenite","H2O3Se","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011119"
"COL_HMDB0011195","2-Hydroxy-3-methoxyestrone","C19H24O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011195"
"COL_HMDB0011591","LacCer(d18:1/18:0)","C48H91NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011591"
"COL_HMDB0011592","Lactosyceramide (d18:1/18:1(9Z))","C48H89NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011592"
"COL_HMDB0011593","LacCer(d18:1/20:0)","C50H95NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011593"
"COL_HMDB0011594","LacCer(d18:1/22:0)","C52H99NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011594"
"COL_HMDB0011595","LacCer(d18:1/24:0)","C54H103NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011595"
"COL_HMDB0011623","Decanal","C10H20O","['Liquid']","PubMed:22626821 ,PubMed:22835687 ,PubMed:21970810 ,PubMed:22284503 ","https://hmdb.ca/metabolites/HMDB0011623"
"COL_HMDB0011648","1-(beta-D-Ribofuranosyl)-1,4-dihydronicotinamide","C11H16N2O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011648"
"COL_HMDB0011687","Phenylbutyrylglutamine","C15H20N2O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0011687"
"COL_HMDB0012258","Methylarsonate","CH5AsO3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012258"
"COL_HMDB0012496","1-Lyso-2-arachidonoyl-phosphatidate","C23H39O7P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012496"
"COL_HMDB0012517","11'-Carboxy-gamma-chromanol","C25H40O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012517"
"COL_HMDB0012518","11'-Carboxy-gamma-tocotrienol","C25H36O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012518"
"COL_HMDB0012557","13'-Carboxy-gamma-tocopherol","C28H46O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012557"
"COL_HMDB0012558","13'-Carboxy-gamma-tocotrienol","C28H40O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012558"
"COL_HMDB0012561","13'-Hydroxy-gamma-tocopherol","C28H48O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012561"
"COL_HMDB0012562","13'-Hydroxy-gamma-tocotrienol","C28H42O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012562"
"COL_HMDB0012567","13-HETE","C20H32O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012567"
"COL_HMDB0012799","5'-Carboxy-gamma-chromanol","C18H26O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012799"
"COL_HMDB0012850","7'-Carboxy-gamma-chromanol","C20H30O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012850"
"COL_HMDB0012851","7'-Carboxy-gamma-tocotrienol","C20H28O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012851"
"COL_HMDB0012868","9'-Carboxy-gamma-chromanol","C23H36O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012868"
"COL_HMDB0012869","9'-Carboxy-gamma-tocotrienol","C23H32O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012869"
"COL_HMDB0012958","gamma-Tocotrienol","C28H42O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012958"
"COL_HMDB0012965","Gonadotropin releasing hormone","C55H77N17O14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0012965"
"COL_HMDB0013075","Spermic acid 2","C10H20N2O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013075"
"COL_HMDB0013139","1-Hydroxypyrene","C16H10O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013139"
"COL_HMDB0013645","N,N-Dimethylsphingosine","C20H41NO2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0013645"
"COL_HMDB0013780","Dimethyl trisulfide","C2H6S3","['Liquid']","PubMed:17314143 ,PubMed:26806034 ,PubMed:21970810 ,PubMed:23454028 ,PubMed:24130822 ,PubMed:24130822 ,PubMed:26806034 ,PubMed:22284503 ","https://hmdb.ca/metabolites/HMDB0013780"
"COL_HMDB0013820","2-Methyl-2-phenyl-undecane","C14H22","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0013820"
"COL_HMDB0013856","4-Hydroxycyclophosphamide","C7H15Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0013856"
"COL_HMDB0014259","Goserelin","C59H84N18O14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014259"
"COL_HMDB0014452","Bexarotene","C24H28O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014452"
"COL_HMDB0014454","Vindesine","C43H55N5O7","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014454"
"COL_HMDB0014462","Gefitinib","C22H24ClFN4O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014462"
"COL_HMDB0014477","Methadone","C21H27NO","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014477"
"COL_HMDB0014495","Megestrol","C21H28O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014495"
"COL_HMDB0014501","Aminoglutethimide","C13H16N2O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014501"
"COL_HMDB0014505","Vinorelbine","C45H54N4O8","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014505"
"COL_HMDB0014516","Thiethylperazine","C22H29N3S2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014516"
"COL_HMDB0014529","Valrubicin","C34H36F3NO13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014529"
"COL_HMDB0014542","Sorafenib","C21H16ClF3N4O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014542"
"COL_HMDB0014543","Zoledronate","C5H10N2O7P2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014543"
"COL_HMDB0014656","Cisplatin","Cl2H4N2Pt","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014656"
"COL_HMDB0014667","Oxaliplatin","C8H12N2O4Pt","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014667"
"COL_HMDB0014671","Erlotinib","C22H23N3O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014671"
"COL_HMDB0014672","Cyclophosphamide","C7H15Cl2N2O2P","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014672"
"COL_HMDB0014679","Toremifene","C26H28ClNO","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014679"
"COL_HMDB0014714","Clonidine","C9H9Cl2N3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014714"
"COL_HMDB0014757","Imatinib","C29H31N7O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014757"
"COL_HMDB0014769","Clofarabine","C10H11ClFN5O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014769"
"COL_HMDB0014803","Nilutamide","C12H10F3N3O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014803"
"COL_HMDB0014811","Aprepitant","C23H21F7N4O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014811"
"COL_HMDB0014862","Imiquimod","C14H16N4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014862"
"COL_HMDB0014895","Dolasetron","C19H20N2O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014895"
"COL_HMDB0014900","Irinotecan","C33H38N4O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014900"
"COL_HMDB0014911","Etoposide","C29H32O13","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014911"
"COL_HMDB0014924","Marimastat","C15H29N3O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014924"
"COL_HMDB0014996","Drostanolone","C20H32O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0014996"
"COL_HMDB0015026","Granisetron","C18H24N4O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015026"
"COL_HMDB0015031","Testolactone","C19H24O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015031"
"COL_HMDB0015082","Fulvestrant","C32H47F5O3S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015082"
"COL_HMDB0015125","Exemestane","C20H24O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015125"
"COL_HMDB0015141","Letrozole","C17H11N5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015141"
"COL_HMDB0015163","Irbesartan","C25H28N6O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015163"
"COL_HMDB0015164","Topotecan","C23H23N3O5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015164"
"COL_HMDB0015229","Leflunomide","C12H9F3N2O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015229"
"COL_HMDB0015233","Capecitabine","C15H22FN3O6","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015233"
"COL_HMDB0015260","Bicalutamide","C18H14F4N2O4S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015260"
"COL_HMDB0015300","Arsenic trioxide","As2O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015300"
"COL_HMDB0015308","Idarubicin","C26H27NO9","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015308"
"COL_HMDB0015348","Anastrozole","C17H19N5","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015348"
"COL_HMDB0015378","Docetaxel","C43H53NO14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015378"
"COL_HMDB0015388","Lapatinib","C29H26ClFN4O4S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015388"
"COL_HMDB0015568","Vorinostat","C14H20N2O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015568"
"COL_HMDB0015575","Trioxsalen","C14H12O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015575"
"COL_HMDB0015576","Thiotepa","C6H12N3PS","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015576"
"COL_HMDB0015593","Ixabepilone","C27H42N2O5S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015593"
"COL_HMDB0015645","Degarelix","C82H103ClN18O16","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015645"
"COL_HMDB0015655","Methyltestosterone","C20H30O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015655"
"COL_HMDB0015672","Cabazitaxel","C45H57NO14","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015672"
"COL_HMDB0015682","Plicamycin","C52H76O24","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0015682"
"COL_HMDB0028830","Glutamyltryptophan","C16H19N3O5","['Solid']","PubMed:27015276 ,PubMed:27275383 ","https://hmdb.ca/metabolites/HMDB0028830"
"COL_HMDB0029593","Trichloroethylene","C2HCl3","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0029593"
"COL_HMDB0029948","Scleroglucan","C24H44O20P2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0029948"
"COL_HMDB0030776","Maltol","C6H6O3","['Solid']","PubMed:25037050 ","https://hmdb.ca/metabolites/HMDB0030776"
"COL_HMDB0031217","Ethyl acetate","C4H8O2","['Liquid']","PubMed:23454028 ,PubMed:24130822 ,PubMed:24130822 ,PubMed:26806034 ,PubMed:26806034 ,PubMed:24657864 ,PubMed:21970810 ,PubMed:27452636 ,PubMed:22284503 ","https://hmdb.ca/metabolites/HMDB0031217"
"COL_HMDB0031864","Methyleugenol","C11H14O2","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0031864"
"COL_HMDB0032575","Butylparaben","C11H14O3","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0032575"
"COL_HMDB0032764","N2-Succinoylarginine","C10H18N4O5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0032764"
"COL_HMDB0033566","Ajoene","C9H14OS3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0033566"
"COL_HMDB0033844","beta-Cryptoxanthin","C40H56O","['Solid']","PubMed:17408529 ,PubMed:18997681 ,PubMed:16452910 ","https://hmdb.ca/metabolites/HMDB0033844"
"COL_HMDB0033978","Ethyl acrylate","C5H8O2","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0033978"
"COL_HMDB0033991","Daidzin","C21H20O9","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0033991"
"COL_HMDB0034168","Toluene","C7H8","['Liquid']","PubMed:17658592 ,PubMed:17314143 ,PubMed:23454028 ,PubMed:24130822 ,PubMed:24130822 ,PubMed:24657864 ,PubMed:21970810 ,PubMed:22284503 ","https://hmdb.ca/metabolites/HMDB0034168"
"COL_HMDB0035030","Amygdalin","C20H27NO11","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0035030"
"COL_HMDB0035089","(R)-Carvone","C10H14O","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0035089"
"COL_HMDB0035093","D-Citronellol","C10H20O","NOT Available","PubMed:21970810 ","https://hmdb.ca/metabolites/HMDB0035093"
"COL_HMDB0036061","Safranal","C10H14O","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0036061"
"COL_HMDB0036749","Momilactone B","C20H26O4","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0036749"
"COL_HMDB0036927","7,7',8,8'-Tetrahydrolycopene","C40H60","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0036927"
"COL_HMDB0037851","Apigenin 7-sulfate","C15H10O8S","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0037851"
"COL_HMDB0037852","Apigenin 7-[galactosyl-(1->4)-mannoside]","C27H30O15","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0037852"
"COL_HMDB0038445","1-Isothiocyanato-2-phenylethane","C9H9NS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0038445"
"COL_HMDB0038847","Apigenin 7-[rhamnosyl-(1->2)-galacturonide]","C27H28O15","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0038847"
"COL_HMDB0039093","15-cis-Phytoene","C40H64","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0039093"
"COL_HMDB0041397","3-Methylellagic acid 2-(4-galactosylglucoside)","C28H30O18","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041397"
"COL_HMDB0041835","Benzidine","C12H12N2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041835"
"COL_HMDB0041856","Chlorpyrifos","C9H11Cl3NO3PS","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041856"
"COL_HMDB0041980","Perchloroethylene","C2Cl4","['Liquid']","NOT Available","https://hmdb.ca/metabolites/HMDB0041980"
"COL_HMDB0059570","trans-Nonachlor","C10H5Cl9","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0059570"
"COL_HMDB0059652","5-alpha-Pregnan-3,20-dione","C21H32O2","['Solid']","NOT Available","https://hmdb.ca/metabolites/HMDB0059652"
"COL_HMDB0059655","2-Hydroxyglutarate","C5H8O5","['Solid']","PubMed:8134166 ,PubMed:11999977 ,PubMed:8134166 ,PubMed:9187477 ,PubMed:27275383 ,PubMed:27015276 ,PubMed:25037050 ,PubMed:31026179 ,PubMed:10963100 ,PubMed:16445943 ,PubMed:22579592 ,PubMed:17994565 ","https://hmdb.ca/metabolites/HMDB0059655"
"COL_HMDB0060387","4-Glutathionyl cyclophosphamide","C17H30Cl2N5O8PS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060387"
"COL_HMDB0060394","5-Fluorodeoxyuridine monophosphate","C9H12FN2O8P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060394"
"COL_HMDB0060396","5-Fluorouridine","C9H11FN2O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060396"
"COL_HMDB0060397","5-Fluorouridine monophosphate","C9H12FN2O9P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060397"
"COL_HMDB0060402","5,6-Dihydro-5-fluorouracil","C4H5FN2O2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060402"
"COL_HMDB0060405","5'-Deoxy-5-fluorocytidine","C9H12FN3O4","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060405"
"COL_HMDB0060406","5'-Deoxy-5-fluorouridine","C9H11FN2O5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060406"
"COL_HMDB0060413","6-Methylthioguanosine monophosphate","C11H16N5O7PS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060413"
"COL_HMDB0060415","6-Thioguanosine monophosphate","C10H14N5O7PS","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060415"
"COL_HMDB0060435","alpha-Fluoro-beta-ureidopropionic acid","C4H7FN2O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060435"
"COL_HMDB0060473","Diphthamide","C13H24N5O3","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060473"
"COL_HMDB0060488","Methaneselenol","CH4Se","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060488"
"COL_HMDB0060499","NPC","C28H30N4O6","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060499"
"COL_HMDB0060510","SN-38","C22H20N2O5","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060510"
"COL_HMDB0060511","SN38 glucuronide","C28H28N2O11","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060511"
"COL_HMDB0060513","Tamoxifen N-oxide","C26H29NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060513"
"COL_HMDB0060584","Abiraterone sulfate","C24H31NO4S","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060584"
"COL_HMDB0060585","alpha-Hydroxytamoxifen","C26H29NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060585"
"COL_HMDB0060586","N-Trifluoroacetyladriamycinol","C29H30F3NO12","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060586"
"COL_HMDB0060588","Aldoifosfamide","C7H15Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060588"
"COL_HMDB0060615","Norendoxifen","C24H25NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060615"
"COL_HMDB0060616","Tamoxifen-N-glucuronide","C32H38NO7","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060616"
"COL_HMDB0060622","Endoxifen O-glucuronide","C31H37NO8","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060622"
"COL_HMDB0060661","APC","C33H38N4O8","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060661"
"COL_HMDB0060666","Endoxifen","C25H27NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060666"
"COL_HMDB0060668","alpha-Hydroxy-N-desmethyltamoxifen","C25H27NO2","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060668"
"COL_HMDB0060686","4-Ketocyclophosphamide","C7H13Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060686"
"COL_HMDB0060688","Nornitrogen mustard","C4H9Cl2N","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060688"
"COL_HMDB0060689","Phosphoramide mustard","C4H11Cl2N2O2P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060689"
"COL_HMDB0060690","4-Ketoifosfamide","C7H13Cl2N2O3P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060690"
"COL_HMDB0060691","Isophosphamide mustard","C4H11Cl2N2O2P","NOT Available","NOT Available","https://hmdb.ca/metabolites/HMDB0060691"
